h5ad_var	index
CAPNS1	5711
PDCD2L	5712
GPR42	5713
RBM42	5714
KIRREL2	5715
UBA2	5716
FFAR2	5717
HCST	5718
FFAR1	5719
COX6B1	5720
KRT36	5721
THRA	5722
CCR7	5723
NR1D1	5724
FRMD8	5725
PRDX5	5726
BCL2L12	5727
IRF3	5728
PRMT1	5729
RRAS	5730
PRRG2	5731
SCAF1	5732
PRR12	5733
TSKS	5734
FLRT1	5735
ASL	5736
SBDS	5737
CSN1S1	5738
STATH	5739
HTN1	5740
STAT5A	5741
WNK4	5742
BECN1	5743
PRKCG	5744
TRAP1	5745
GLIS2	5746
NSRP1	5747
DNAJC8	5748
AHDC1	5749
IFI6	5750
DACH2	5751
ZNF384	5752
EMG1	5753
SSX1	5754
UXT	5755
CFP	5756
ELK1	5757
TIMM17B	5758
PCNX4	5759
ATG14	5760
KTN1	5761
SIX1	5762
RHOJ	5763
DLGAP5	5764
L3HYPDH	5765
HSPA2	5766
ZBTB1	5767
TRMT5	5768
SGPP1	5769
PLEKHG3	5770
PZP	5771
PRDM7	5772
RHOT1	5773
EVI2A	5774
OMG	5775
DYNC2I1	5776
AIF1L	5777
FAM78A	5778
NUP214	5779
CTAG2	5780
AVPR2	5781
SLC10A3	5782
MAP2K2	5783
HNRNPH2	5784
ARMCX1	5785
TMEM35A	5786
TIMM8A	5787
ZC4H2	5788
CANX	5789
INTS11	5790
RGS13	5791
IPPK	5792
ZNF484	5793
OMD	5794
FGD3	5795
HIVEP3	5796
PPCS	5797
EDN2	5798
BCL11B	5799
COX7C	5800
TRAF2	5801
ABHD8	5802
MASP1	5803
ATP13A4	5804
PLAAT1	5805
HELB	5806
RAP1B	5807
IL22	5808
TSPAN8	5809
BEST3	5810
RAB3IP	5811
PTPRB	5812
DYRK2	5813
YEATS4	5814
TAS2R3	5815
TAS2R4	5816
TAS2R5	5817
CRYGN	5818
LRRC61	5819
TRPV5	5820
IDUA	5821
FGFRL1	5822
TMEM175	5823
AUNIP	5824
PIN1	5825
FBXL12	5826
EMC1	5827
PLA2G5	5828
UBR4	5829
HP1BP3	5830
ADGRE2	5831
SIN3B	5832
OR7A10	5833
SLC35E1	5834
EPS15L1	5835
KLF2	5836
OR7C1	5837
F2RL3	5838
UQCR11	5839
GFER	5840
SYNGR3	5841
PKMYT1	5842
WFIKKN1	5843
WDR24	5844
FBXL16	5845
CHTF18	5846
GNG13	5847
MACF1	5848
SMARCA4	5849
KDM4B	5850
TICAM1	5851
METTL25	5852
IL17B	5853
EMC6	5854
METTL16	5855
TUBA4A	5856
VIL1	5857
AAMP	5858
PNKD	5859
TNFRSF19	5860
RNF6	5861
ECHS1	5862
ZNF835	5863
AKAP9	5864
GNG11	5865
SEM1	5866
GNGT1	5867
HIP1	5868
PTPN12	5869
POR	5870
FGL2	5871
STYXL1	5872
STEAP4	5873
GNAI1	5874
PEX1	5875
MTERF1	5876
SGCE	5877
RBM48	5878
CASD1	5879
ZNF780B	5880
LRFN1	5881
ZFP36	5882
SRD5A3	5883
SPINK2	5884
RASL11B	5885
PAICS	5886
KDR	5887
PPAT	5888
TUBGCP6	5889
ADM2	5890
DGCR6L	5891
DGCR8	5892
ASPHD2	5893
VPREB3	5894
SDF2L1	5895
GAL3ST1	5896
YWHAH	5897
RFPL1	5898
RFPL2	5899
GNAZ	5900
MGAT3	5901
ADORA2A	5902
ATF4	5903
A4GALT	5904
RFPL3	5905
CDC42EP1	5906
APOL3	5907
MCHR1	5908
TPST2	5909
BAIAP2L2	5910
MPST	5911
GALR3	5912
TST	5913
APOL5	5914
IGLL1	5915
APOL2	5916
RAC2	5917
LIF	5918
C22orf23	5919
APOBEC3A	5920
APOBEC3F	5921
RIBC2	5922
KRT17	5923
EMC4	5924
RNF112	5925
SPECC1	5926
CPA4	5927
DOCK4	5928
POT1	5929
ATP6V1F	5930
LSM8	5931
CDHR3	5932
PRKRIP1	5933
VGF	5934
PODXL	5935
FOXP2	5936
STRIP2	5937
IFT22	5938
MKLN1	5939
DNAJB9	5940
FLNC	5941
LRRC4	5942
CALU	5943
CCDC136	5944
SMO	5945
IRF5	5946
LRRC17	5947
KLHDC10	5948
NDUFA5	5949
FEZF1	5950
OPN1SW	5951
MRPS12	5952
MYO1B	5953
HOXD1	5954
HOXD3	5955
MTX2	5956
PDE11A	5957
CHN1	5958
GAD1	5959
OSGEPL1	5960
ORMDL1	5961
HAT1	5962
HOXD9	5963
HOXD10	5964
HOXD11	5965
HOXD13	5966
HERC2	5967
SNRPN	5968
PSMG2	5969
TWSG1	5970
ARHGAP22	5971
WDFY4	5972
EIF2AK4	5973
MYO5C	5974
CGNL1	5975
TMOD2	5976
TTBK2	5977
ELL3	5978
CCDC32	5979
INO80	5980
ICE2	5981
DLL4	5982
ALDH1A2	5983
MINDY2	5984
IVD	5985
KNSTRN	5986
DUT	5987
CHAC1	5988
CLN6	5989
ARPP19	5990
VPS13C	5991
CALML4	5992
ISLR	5993
THAP10	5994
LOXL1	5995
ACKR4	5996
ANAPC13	5997
MBD4	5998
COPB1	5999
PSMA1	6000
SUMF2	6001
PALLD	6002
SPCS3	6003
BBOX1	6004
MYOD1	6005
SERGEF	6006
KCNC1	6007
TPH1	6008
CSRP3	6009
E2F8	6010
DCTD	6011
SOX15	6012
PIMREG	6013
RPAIN	6014
USP6	6015
SHBG	6016
PLD2	6017
AIPL1	6018
CD68	6019
TXNDC17	6020
ATP1B2	6021
FXR2	6022
KIF1C	6023
MPDU1	6024
PHF20L1	6025
DNAAF11	6026
CCNT1	6027
PUS7L	6028
KRI1	6029
ILF3	6030
SLC44A2	6031
AP1M2	6032
CDKN2D	6033
MTUS1	6034
KLK14	6035
SIGLEC9	6036
KLK10	6037
KLK8	6038
NGDN	6039
RIPK3	6040
ADCY4	6041
RAB2B	6042
BCL2L2	6043
AJUBA	6044
DTD2	6045
PARP2	6046
HEATR5A	6047
FOXA1	6048
SNX6	6049
EAPP	6050
EGLN3	6051
MIS18BP1	6052
NRL	6053
RNASE1	6054
NEDD8	6055
DAD1	6056
TEP1	6057
EPB41L4A	6058
CDO1	6059
REEP5	6060
ITFG1	6061
QRICH2	6062
FOXJ1	6063
SEC14L1	6064
RHBDF2	6065
AANAT	6066
ARHGEF6	6067
MAP7D3	6068
FGF13	6069
ASH2L	6070
TTI2	6071
ART1	6072
CHRNA10	6073
CDKN1C	6074
SGO1	6075
RPS4Y1	6076
CDH15	6077
KLF16	6078
PGAP6	6079
DOHH	6080
MAU2	6081
SHC2	6082
PLPPR3	6083
INS-IGF2	6084
ABHD17A	6085
LBP	6086
SYT5	6087
TNNI3	6088
CBFA2T3	6089
GAMT	6090
PUDP	6091
ERMARD	6092
PHF10	6093
PRRG3	6094
GALNT8	6095
KCNA5	6096
CRACR2A	6097
NXNL2	6098
STARD8	6099
NALF2	6100
GDPD2	6101
SAT1	6102
GNL3L	6103
SH3BP4	6104
MOSPD2	6105
DOCK6	6106
ECSIT	6107
LDLR	6108
ELOF1	6109
TSPAN16	6110
ANGPTL8	6111
PRKCSH	6112
CNN1	6113
CDC16	6114
ZSCAN10	6115
THEM6	6116
NECTIN2	6117
APOE	6118
TOMM40	6119
APOC1	6120
GADD45G	6121
LRCH2	6122
DPP6	6123
XPO7	6124
ACE2	6125
FAM98C	6126
SAFB2	6127
RPL36	6128
ATP8B3	6129
GDF1	6130
NCAN	6131
KIF1A	6132
GTPBP3	6133
PLVAP	6134
BST2	6135
SLC27A1	6136
NSUN5	6137
USHBP1	6138
COLGALT1	6139
DDA1	6140
MRPL34	6141
PGLS	6142
LSM7	6143
TULP4	6144
SNX9	6145
RTN4IP1	6146
QRSL1	6147
MTRES1	6148
RSPH3	6149
MAS1	6150
ACSBG2	6151
MLLT1	6152
FUT5	6153
BMP15	6154
AFDN	6155
ACTN4	6156
STK33	6157
NDUFA10	6158
EPO	6159
ARPC1B	6160
CACNG6	6161
ZSWIM6	6162
FCHO1	6163
UNC13A	6164
MAP1S	6165
KLHDC7B	6166
PXDN	6167
SSBP4	6168
GDF15	6169
PGPEP1	6170
IQCN	6171
LSM4	6172
JUND	6173
HRC	6174
TRPM4	6175
SULT4A1	6176
ZNF557	6177
CRB3	6178
OLFM1	6179
CAMSAP1	6180
UBAC1	6181
SAG	6182
ZBTB46	6183
HELZ2	6184
SAMD10	6185
LSP1	6186
TNNT3	6187
TNNI2	6188
COL5A1	6189
ATXN10	6190
TUBGCP2	6191
CALY	6192
CYP2E1	6193
PNPLA7	6194
HBZ	6195
PAK4	6196
MNX1	6197
ZNF337	6198
CEP85	6199
TAF4	6200
GATA5	6201
RBBP8NL	6202
LAMA5	6203
OSBPL2	6204
ADRM1	6205
ASS1	6206
PRDM12	6207
EXOSC2	6208
POMT1	6209
UCK1	6210
FIBCD1	6211
CHMP2A	6212
UBE2M	6213
TRIM28	6214
METTL26	6215
YIPF2	6216
ATG4D	6217
EIF2S3	6218
TMEM160	6219
ZC3H4	6220
NPAS1	6221
GMFG	6222
MAP3K10	6223
ARHGEF16	6224
LRRC47	6225
SESN2	6226
SMPDL3B	6227
ATP5IF1	6228
MED18	6229
THEMIS2	6230
CLIP1	6231
CCDC62	6232
HIP1R	6233
ZNF317	6234
PPAN	6235
EIF3G	6236
ANGPTL6	6237
SHFL	6238
DNMT1	6239
ZNF426	6240
SLC6A8	6241
PNCK	6242
DKC1	6243
PLXNA3	6244
DUSP9	6245
MPP1	6246
ZNF331	6247
ZNF236	6248
SLC7A10	6249
LRP3	6250
MTRFR	6251
NOL11	6252
UBE4B	6253
CASZ1	6254
PKDREJ	6255
HSD17B3	6256
NUTM2F	6257
HABP4	6258
FBP2	6259
SLC35D2	6260
PRRG1	6261
UBA1	6262
RGN	6263
POLN	6264
PPIL4	6265
ULBP2	6266
AKAP12	6267
SYNE1	6268
ULBP3	6269
LATS1	6270
EPS8L1	6271
LILRB2	6272
AAR2	6273
TTLL9	6274
BPIFA2	6275
RBM39	6276
COX4I2	6277
BPIFA3	6278
ZNF341	6279
GGT7	6280
DEFB118	6281
ACSS2	6282
EDA2R	6283
ARHGEF9	6284
C1QL1	6285
GFAP	6286
PYY	6287
HIGD1B	6288
ATP6V1E1	6289
ZNF227	6290
ZNF428	6291
TEX101	6292
ZNF141	6293
CCL25	6294
COX4I1	6295
EMC8	6296
GSE1	6297
ENSG00000131152.4	6298
GINS2	6299
CHMP1A	6300
SH3BGRL	6301
COX7B	6302
SLC34A1	6303
F12_ENSG00000131187	6304
PRR7	6305
NFATC1	6306
IDO1	6307
GJA9	6308
CAP1	6309
PPT1	6310
RAB11FIP4	6311
RLIM	6312
CDX4	6313
ABCB7	6314
TRAF3	6315
HAUS8	6316
ADGRE3	6317
MRPS25	6318
SH3BP5	6319
HACL1	6320
TBC1D5	6321
CAPN7	6322
RFTN1	6323
C3orf20	6324
RBSN	6325
GALNT15	6326
SLC6A6	6327
KCNC3	6328
NAPSA	6329
NR1H2	6330
LRRC4B	6331
PDLIM4	6332
KIF3A	6333
MGAT1	6334
GFPT2	6335
TUBG1	6336
PSME3	6337
RPL27	6338
PSMC3IP	6339
AOC3	6340
ACLY	6341
VPS25	6342
RAMP2	6343
AOC2	6344
G6PC1	6345
NDUFA2	6346
ANKHD1	6347
DIAPH1	6348
NDFIP1	6349
UBE2D2	6350
EXOC4	6351
ACAP3	6352
C1orf159	6353
ANO1	6354
PPFIA1	6355
TMEM204	6356
KREMEN2	6357
THOC6	6358
TRAF7	6359
BARX1	6360
NINJ1	6361
CA6	6362
NPHP4	6363
MAP1B	6364
RHOXF2	6365
IL13RA1	6366
WDR44	6367
CKMT2	6368
ZCCHC9	6369
KRT34	6370
KRT33B	6371
TNS4	6372
TOP2A	6373
STARD3	6374
RARA	6375
PPP1R1B	6376
KHDRBS3	6377
CHD1L	6378
PEX11B	6379
FMO5	6380
PIAS3	6381
PRKAB2	6382
FSHB	6383
PDHA1	6384
RAI2	6385
MCCC2	6386
ZNF304	6387
ZSCAN5A	6388
ZNF132	6389
USP29	6390
SELENOS	6391
CHSY1	6392
SNRPA1	6393
LLGL1	6394
NR0B2	6395
LIN28A	6396
THAP1	6397
RHPN2	6398
C19orf12	6399
FAAP24	6400
LRRC9	6401
ACTR10	6402
ABHD12B	6403
GCH1	6404
LGALS3	6405
PODNL1	6406
DNAJB1	6407
ZSWIM4	6408
FBXW9	6409
RFX1	6410
ZNF20	6411
BRME1	6412
DCAF15	6413
CC2D1A	6414
RTBDN	6415
MATN3	6416
TRIM21	6417
SPATA6	6418
LRRC41	6419
CCT6B	6420
DHX30	6421
RAF1	6422
SLC6A11	6423
PPARG	6424
NUP210	6425
FCRLA	6426
HSD17B7	6427
ENOSF1	6428
EMILIN2	6429
SLX1A	6430
ARFIP2	6431
TRIM5	6432
CNGA4	6433
TRIM22	6434
RRP8	6435
TIMM10B	6436
EFR3A	6437
HHLA1	6438
PTCD3	6439
IMMT	6440
MRPL35	6441
IQCA1	6442
ILKAP	6443
PER2	6444
RAMP1	6445
SCLY	6446
PTPRE	6447
RAN	6448
PRKAA1	6449
CARD6	6450
RAP1GAP2	6451
CLUH	6452
INPP5K	6453
MYBBP1A	6454
RPA1	6455
SERPINF1	6456
UBE2G1	6457
EEFSEC	6458
TBC1D14	6459
TMEM128	6460
COQ3	6461
PNISR	6462
POPDC3	6463
SEC61G	6464
LANCL2	6465
FIGNL1	6466
DDC	6467
GRSF1	6468
ENAM	6469
JCHAIN	6470
ANKRD17	6471
UTP3	6472
ITGB4	6473
WBP2	6474
H3-3B	6475
UNK	6476
TRIM47	6477
ZRANB2	6478
EIF5A	6479
KDM6B	6480
CLEC10A	6481
SLC52A1	6482
GUCY2D	6483
GPS2	6484
XAF1	6485
DLG4	6486
RIDA	6487
VPS13B	6488
RGS22	6489
MATN2	6490
REEP2	6491
PCBD2	6492
SDF2	6493
FLOT2	6494
ERAL1	6495
PRMT7	6496
NIP7	6497
TERF2	6498
VPS4A	6499
MTSS2	6500
HSPA12B	6501
ANKEF1	6502
SCP2D1	6503
PCED1A	6504
SNAP25	6505
BTBD3	6506
PCNA	6507
NXT1	6508
POLR3F	6509
RIN2	6510
PTPRA	6511
SSTR4	6512
DAP3	6513
RHBG	6514
KHDC4	6515
ATP1A4	6516
NES	6517
BCAN	6518
CRP	6519
ARHGEF11	6520
RAB25	6521
HAPLN2	6522
APCS	6523
FCRL2	6524
DCAF8	6525
SYT11	6526
IGHMBP2	6527
ACY3	6528
ALDH3B2	6529
TESMIN	6530
MMACHC	6531
DPH2	6532
TOE1	6533
NASP	6534
MUTYH	6535
CTNNBL1	6536
LPIN3	6537
ZSWIM3	6538
RBM38	6539
VSTM2L	6540
OSER1	6541
SERINC3	6542
PPP1R3D	6543
DMGDH	6544
BHMT2	6545
AP3B1	6546
ZBED3	6547
PATJ	6548
KANK4	6549
ANGPTL3	6550
SYT4	6551
SLC14A2	6552
FBXO44	6553
CPLANE2	6554
CASP9	6555
NMUR2	6556
DCTN4	6557
PDE6A	6558
ATP8A2	6559
MTUS2	6560
ZMYM5	6561
USPL1	6562
XPO4	6563
TPTE2	6564
POMP	6565
CDK8	6566
ALOX5AP	6567
WASF3	6568
RNF17	6569
GPR12	6570
CHRM3	6571
MYH8	6572
MYH10	6573
PEMT	6574
SCO1	6575
MPRIP	6576
CHI3L1	6577
MYBPH	6578
PIK3C2B	6579
DSTYK	6580
CHIT1	6581
SLC41A1	6582
LGR6	6583
TMCC2	6584
DCLK1	6585
CCNA1	6586
COG6	6587
SPART	6588
RXFP2	6589
EPSTI1	6590
TRPC4	6591
POSTN	6592
RFXAP	6593
TPT1	6594
GPALPP1	6595
STOML3	6596
KL	6597
RFC3	6598
STARD13	6599
IRS4	6600
MORC4	6601
BEX2	6602
RNF128	6603
TBC1D8B	6604
TCEAL4	6605
BEX1	6606
FAM104A	6607
SLC39A11	6608
EPHB2	6609
SRRM1	6610
BTBD2	6611
PRAM1	6612
KMT5C	6613
ZNF414	6614
PDE6B	6615
HSPBP1	6616
CSNK1G2	6617
SLF1	6618
CNDP2	6619
MACROD1	6620
WDR74	6621
LGALS12	6622
RTN3	6623
PLAAT4	6624
PLAAT2	6625
MYH11	6626
CEP20	6627
MED10	6628
PDZD2	6629
MORC2	6630
LARGE1	6631
GSTT2B	6632
MYO18B	6633
SLC2A11	6634
C1QTNF6	6635
FAM83F	6636
SEC14L4	6637
GIMAP6	6638
GIMAP4	6639
ADCK2	6640
MKRN1	6641
AGAP3	6642
KRBA1	6643
ACTR3B	6644
NTS	6645
BTG1	6646
LRRIQ1	6647
C12orf29	6648
ATP13A3	6649
SFTPD	6650
DYDC2	6651
TMEM254	6652
TMTC1	6653
KRAS	6654
IPO8	6655
LARS1	6656
SPINK5	6657
IMPA1	6658
LRRCC1	6659
E2F5	6660
CA1	6661
CCDC59	6662
SWAP70	6663
BMAL1	6664
LYVE1	6665
AMPD3	6666
SBF2	6667
MICAL2	6668
RRAS2	6669
HSD17B4	6670
ZFC3H1	6671
TEX15	6672
SARAF	6673
RNF122	6674
DUSP26	6675
DPF2	6676
MEN1	6677
ERG28	6678
GSC	6679
DGLUCY	6680
UNC79	6681
NUMB	6682
CATSPERB	6683
VRTN	6684
COX16	6685
TTC9	6686
MED6	6687
EIF2S1	6688
ADAM20	6689
LOXL2	6690
ELP3	6691
PEBP4	6692
ADAMDEC1	6693
CTIF	6694
MRO	6695
MBD2	6696
IER3IP1	6697
MRPS36	6698
CCNB1	6699
CDK7	6700
CD180	6701
IRAK2	6702
CAMK1	6703
THUMPD3	6704
VHL	6705
BHLHE40	6706
ARL8B	6707
EDEM1	6708
CNTN6	6709
CHL1	6710
MEIS2	6711
DPH6	6712
KATNBL1	6713
EMC7	6714
TRPM1	6715
GNAT2	6716
GSTM1	6717
PRPF38B	6718
REG4	6719
TSPAN2	6720
TSHB	6721
GSTM5	6722
GSTM3	6723
SYT6	6724
VAV3	6725
CHIA	6726
PSRC1	6727
HMGCS2	6728
PTPN22	6729
SORT1	6730
WNT2B	6731
PTGFRN	6732
LAMTOR5	6733
ADAM30	6734
NOTCH2	6735
TRIM45	6736
CEPT1	6737
CD101	6738
VTCN1	6739
NGF	6740
AP4B1	6741
NAPG	6742
SPIRE1	6743
PPHLN1	6744
FKBP11	6745
ARF3	6746
TMEM106C	6747
SLC38A2	6748
YWHAQ	6749
KIDINS220	6750
GRHL1	6751
ROCK2	6752
RSAD2	6753
MYCN	6754
LPIN1	6755
CMPK2	6756
IAH1	6757
LDHA	6758
SAA2	6759
ANO3	6760
IL6ST	6761
FST	6762
CFHR4	6763
NAV1	6764
CDC73	6765
TIMM17A	6766
CRB1	6767
CFHR5	6768
ERN2	6769
RPS15A	6770
RAX	6771
NARS1	6772
GRP	6773
RELCH	6774
FBH1	6775
RBM17	6776
IL2RA	6777
ANKRD16	6778
ECHDC3	6779
IL15RA	6780
CCNH	6781
HRH4	6782
TMEM241	6783
KCTD1	6784
CABLES1	6785
DOCK2	6786
EMP1	6787
SOX5	6788
RERG	6789
SLCO1B1	6790
KLRD1	6791
KLRC1	6792
SPX	6793
PRH2	6794
LRP4	6795
MYBPC3	6796
DDB2	6797
ACP2	6798
USP26	6799
RTL8C	6800
RAB33A	6801
SOX3	6802
RBMX2	6803
STK26	6804
PIWIL4	6805
MTNR1B	6806
PUM1	6807
SPOCD1	6808
YARS1	6809
PHC2	6810
CDCA8	6811
GNL2	6812
AGO4	6813
HOOK1	6814
CYP2J2	6815
BTF3L4	6816
TUT4	6817
PRPF38A	6818
DSC2	6819
DSG3	6820
RNF138	6821
ELP2	6822
DSG1	6823
DSC3	6824
DSC1	6825
DTNA	6826
FHOD3	6827
TPGS2	6828
DAGLA	6829
SLC43A3	6830
TIMM10	6831
CBLIF	6832
DHX34	6833
APLNR	6834
FADS2	6835
TMEM258	6836
TCN1	6837
C5AR2	6838
TMEM165	6839
CLOCK	6840
PDGFRA	6841
GGACT	6842
COL4A2	6843
CLDN10	6844
DZIP1	6845
UBAC2	6846
ARGLU1	6847
BIVM	6848
ERCC5	6849
TPP2	6850
POGLUT2	6851
CARS2	6852
ARHGAP32	6853
STT3A	6854
ADAMTS8	6855
ACRV1	6856
ETS1	6857
SLC37A2	6858
KLB	6859
TMED7	6860
APC	6861
NREP	6862
WDR36	6863
OSTF1	6864
RFK	6865
UBQLN1	6866
NAA35	6867
C9orf40	6868
ANXA1	6869
CTSL	6870
CEMIP2	6871
AGTPBP1	6872
GOLM1	6873
ENTREP1	6874
PSAT1	6875
ISCA1	6876
ADAM19	6877
HAVCR2	6878
CCNJL	6879
TAOK3	6880
USP30	6881
SDS	6882
MSI1	6883
HNF1A	6884
FBXO21	6885
TBX3	6886
OASL	6887
HRK	6888
RNFT2	6889
P2RX4	6890
BICDL1	6891
DTX1	6892
TRAFD1	6893
DMTF1	6894
OCM2	6895
TMEM243	6896
CCDC146	6897
TMEM60	6898
CD36	6899
UGT2A3	6900
CSN2	6901
UGT2B28	6902
PNPLA8	6903
HILPDA	6904
GARIN1B	6905
RINT1	6906
SRPK2	6907
KCP	6908
TES	6909
MDFIC	6910
MTO1	6911
ADGRB3	6912
ANKRD6	6913
HTR1B	6914
KHDC1	6915
CEP162	6916
SYNCRIP	6917
SNX14	6918
NT5E	6919
MRAP2	6920
EPHA7	6921
AKIRIN2	6922
ORC3	6923
LCA5	6924
MAP3K7	6925
CGA	6926
GJA10	6927
PRR5L	6928
LMO2	6929
PHF21A	6930
NAT10	6931
EHF	6932
ELF5	6933
PRRG4	6934
CAPRIN1	6935
ATP5MC2	6936
DNAJC14	6937
CD63	6938
PRPH	6939
AVIL	6940
AMHR2	6941
LACRT	6942
GDF11	6943
GLS2	6944
ITGA7	6945
TESPA1	6946
FAM186B	6947
RDH5	6948
AGAP2	6949
BLOC1S1	6950
CDK4	6951
PPP1R1A	6952
TROAP	6953
TSPAN31	6954
B4GALNT1	6955
TFCP2	6956
COQ10A	6957
FAIM2	6958
PAN2	6959
ESPL1	6960
KRT7	6961
ZC3H10	6962
HNRNPA1	6963
ACVR1B	6964
OS9	6965
MIP	6966
KCNH3	6967
LTV1	6968
MAP7	6969
CD164	6970
AFG1L	6971
NHSL1	6972
AHI1	6973
HEY2	6974
PKIB	6975
TAAR5	6976
NMBR	6977
SMPD2	6978
MICAL1	6979
REPS1	6980
STX11	6981
TEC	6982
PRADC1	6983
SEMA4F	6984
CCT7	6985
EGR4	6986
RAB11FIP5	6987
SMYD5	6988
DYSF	6989
CCDC142	6990
EMX1	6991
KCNMB4	6992
USP15	6993
GNS	6994
CPM	6995
MDM2	6996
KLHL36	6997
BCO1	6998
MPHOSPH6	6999
CHST5	7000
KIAA0513	7001
DYNC1LI2	7002
FBXL8	7003
FHOD1	7004
CCDC102A	7005
SLC9A5	7006
AGT	7007
ZNF670-ZNF695	7008
PCNX2	7009
KCNK1	7010
URB2	7011
EGLN1	7012
CAPN9	7013
COG2	7014
ABCB10	7015
NTPCR	7016
TAF5L	7017
GLUL	7018
STX6	7019
RGS8	7020
RNASEL	7021
DHX9	7022
KIAA1614	7023
CEP350	7024
NPL	7025
NIBAN1	7026
PIGC	7027
LAMC1	7028
RC3H1	7029
GPR55	7030
SP110	7031
MRPL44	7032
CHRND	7033
PAX3	7034
DOCK10	7035
TTLL4	7036
USP37	7037
HTR2B	7038
ITM2C	7039
SLC19A3	7040
SERPINE2	7041
DNAJB2	7042
WNT10A	7043
TMBIM1	7044
CYP27A1	7045
EIF4E2	7046
ARMC9	7047
CAB39	7048
COX5B	7049
REV1	7050
TSGA10	7051
MFSD9	7052
TMEM127	7053
EDAR	7054
TGFBRAP1	7055
GCC2	7056
MRPS9	7057
GPR45	7058
C2orf49	7059
ANKRD36	7060
EPC2	7061
ARHGEF4	7062
ISCU	7063
ALDH1L2	7064
STAB2	7065
USP44	7066
SCYL2	7067
CKAP4	7068
PLXNC1	7069
APPL2	7070
PWP1	7071
DRAM1	7072
WASHC4	7073
SLC41A2	7074
VILL	7075
FLNB	7076
NEK3	7077
PCDH8	7078
VPS36	7079
RNASEH2B	7080
CKAP2	7081
CNMD	7082
TBC1D4	7083
THSD1	7084
BORA	7085
LRCH1	7086
SUCLA2	7087
RCBTB1	7088
MED4	7089
PHF11	7090
COG3	7091
LMO7	7092
SCEL	7093
ITM2B	7094
SPRY2	7095
NUDT15	7096
EDNRB	7097
RCBTB2	7098
LCP1	7099
SETDB2	7100
SCRN1	7101
C7orf25	7102
TNS3	7103
SPDYE1	7104
CHST12	7105
IGF2BP3	7106
GPNMB	7107
RAPGEF5	7108
RAC1	7109
KDELR2	7110
NUP42	7111
IL6	7112
ZDHHC4	7113
AOAH	7114
BZW2	7115
DGKB	7116
TBRG4	7117
DDX56	7118
HUS1	7119
NACAD	7120
DBNL	7121
CCM2	7122
MYO1G	7123
TTYH3	7124
MMD2	7125
CIDEB	7126
TTC5	7127
NKX2-8	7128
NKX2-1	7129
ZFHX2	7130
MTHFS	7131
ADAMTS7	7132
ABHD17C	7133
IREB2	7134
ALPK3	7135
TM6SF1	7136
CIB2	7137
CALCOCO2	7138
RSAD1	7139
NMT1	7140
MYCBPAP	7141
SRSF1	7142
VEZF1	7143
CHAD	7144
TACO1	7145
TEX2	7146
DCAF7	7147
LIMD2	7148
BRIP1	7149
KAT7	7150
RTP4	7151
ACTL6A	7152
NDUFB5	7153
MRPL47	7154
TRA2B	7155
SCN2A	7156
TBR1	7157
MARCHF7	7158
ERMN	7159
GALNT5	7160
SCN7A	7161
TANK	7162
BLK	7163
GATA4	7164
SKIL	7165
EPRS1	7166
HLX	7167
VPS45	7168
IL10	7169
KCTD3	7170
RPS6KC1	7171
ZNG1B	7172
IL36G	7173
IL1RN	7174
IL36A	7175
IL36RN	7176
IL36B	7177
CFC1	7178
SMPD4	7179
WDR33	7180
CCDC115	7181
SAP130	7182
BIN1	7183
IMP4	7184
HS6ST1	7185
UGGT1	7186
GYPC	7187
STAM	7188
GAD2	7189
ABI1	7190
YME1L1	7191
DNAJC1	7192
NIPSNAP3A	7193
LRRC8A	7194
CDK9	7195
TXN	7196
ODF2	7197
ECPAS	7198
TOR1B	7199
C9orf78	7200
SMC2	7201
KLF4	7202
TOR1A	7203
RALGPS1	7204
NIBAN2	7205
OR1J1	7206
OR13C9	7207
ST6GALNAC4	7208
TMOD1	7209
DAB2IP	7210
STXBP1	7211
SLC2A8	7212
ANGPTL2	7213
CDK5RAP2	7214
ZFP37	7215
SLC31A2	7216
SLC31A1	7217
TLR4	7218
ZNF189	7219
ALDOB	7220
STX17	7221
PRPF4	7222
FPGS	7223
USP20	7224
BAAT	7225
KIF12	7226
ATP6V1G1	7227
TEX10	7228
GARNL3	7229
MRPL50	7230
DPM2	7231
WDR38	7232
TSTD2	7233
GABBR2	7234
HEMGN	7235
PSMB7	7236
NR5A1	7237
TRMO	7238
RABEPK	7239
GOLGA1	7240
XPA	7241
NCBP1	7242
ANP32B	7243
PDCL	7244
RPL35	7245
CTSV	7246
LMX1B	7247
ARPC5L	7248
ENPP2	7249
DSCC1	7250
DERL1	7251
MYC	7252
CCN3	7253
IL33	7254
DMAC1	7255
RANBP6	7256
POLR1E	7257
PLAA	7258
IL11RA	7259
UBAP2	7260
APTX	7261
RNF38	7262
TLN1	7263
CCL21	7264
SIT1	7265
IFNA21	7266
DMRT1	7267
DNAJB5	7268
SPAG8	7269
DCTN3	7270
CD72	7271
TMEM8B	7272
GRHPR	7273
ALDH1B1	7274
HINT2	7275
ARHGEF39	7276
IGFBPL1	7277
DENND4C	7278
RPS6	7279
CNPY3	7280
FOXP4	7281
PPIL1	7282
KLC4	7283
KIF13A	7284
ZSCAN9	7285
PIM1	7286
GMPR	7287
CMTR1	7288
TFAP2A	7289
SLC22A7	7290
YIPF3	7291
TMEM14B	7292
TMEM63B	7293
